BOOKING_ID,BOOKING_TYPE_NAME,PRODUCT_NAME,PLATFORM,CUSTOMER_ID,TRAVELER_ID,BOOKING_DATE,TRAVEL_START,TRAVEL_END,INVOICE_DATE,ONLINE_PURCHASE_FLAG,BOOKING_AMOUNT,SAVINGS_AMOUNT,TRANSACTION_COUNT,segment,segment_label,booking_month
426599656,Reserve,Hotel,Desktop,1000,6600,2018-05-31,2018-06-18,2018-06-19,,True,187.48,0.0,3,1,Loyal Champions,2018-05
473408888,Reserve,Hotel,Desktop,1000,6600,2018-05-15,2018-06-05,2018-06-06,,True,1100.0,0.0,3,1,Loyal Champions,2018-05
398827596,Reserve,Hotel,Desktop,1000,5815,2018-10-16,2018-11-12,2018-11-13,,True,1050.0,0.0,5,1,Loyal Champions,2018-10
66605032,Reserve,Car,Mobile,1000,6600,2018-11-16,2019-01-07,2019-01-11,,True,1923.0,0.0,4,1,Loyal Champions,2018-11
118911456,Reserve,Car,Desktop,1000,6600,2018-03-02,2018-04-16,2018-04-17,,True,397.59,0.0,2,1,Loyal Champions,2018-03
664937890,Reserve,Hotel,Desktop,1000,5815,2018-10-16,2018-11-19,2018-11-21,,True,2624.72,0.0,3,1,Loyal Champions,2018-10
454730152,Reserve,Hotel,Desktop,1000,1828,2018-03-13,2018-03-19,2018-03-24,,True,4260.55,0.0,4,1,Loyal Champions,2018-03
305845305,Reserve,Hotel,Mobile,1000,9267,2018-06-20,2018-06-21,2018-06-22,,True,420.0,0.0,8,1,Loyal Champions,2018-06
222915648,Reserve,Hotel,Desktop,1000,1828,2018-02-12,2018-02-13,2018-02-16,,True,1801.4,0.0,7,1,Loyal Champions,2018-02
98633898,Reserve,Car,Mobile,1000,6600,2018-10-17,2018-11-26,2018-11-30,,True,1426.2,0.0,1,1,Loyal Champions,2018-10
525546664,Reserve,Hotel,Desktop,1000,5055,2018-10-15,2018-12-12,2018-12-13,,True,1687.32,0.0,9,1,Loyal Champions,2018-10
352706334,Reserve,Hotel,Desktop,1000,8236,2018-05-03,2018-05-23,2018-05-25,,True,220.36,0.0,0,1,Loyal Champions,2018-05
46587075,Reserve,Car,Desktop,1000,4721,2018-06-05,2018-06-12,2018-06-12,,True,162.82,0.0,2,1,Loyal Champions,2018-06
648549396,Reserve,Hotel,Desktop,1000,1370,2018-12-07,2019-11-04,2019-11-07,,True,1537.2,0.0,9,1,Loyal Champions,2018-12
89036544,Reserve,Car,Desktop,1000,7712,2018-02-27,2018-02-28,2018-03-01,,True,461.91,0.0,1,1,Loyal Champions,2018-02
328856742,Reserve,Hotel,Desktop,1000,6077,2018-01-17,2018-02-05,2018-02-06,,True,555.0,0.0,3,1,Loyal Champions,2018-01
318553080,Reserve,Hotel,Mobile,1000,1518,2018-08-31,2018-09-17,2018-09-20,,True,2658.4,0.0,5,1,Loyal Champions,2018-08
610418740,Reserve,Hotel,Desktop,1000,7019,2018-06-08,2018-06-26,2018-06-28,,True,3064.2,0.0,1,1,Loyal Champions,2018-06
267269065,Reserve,Hotel,Desktop,1000,9744,2018-01-02,2018-01-17,2018-01-18,,True,62.5,0.0,4,1,Loyal Champions,2018-01
305151280,Reserve,Hotel,Desktop,1000,1192,2018-06-07,2018-06-11,2018-06-13,,True,2212.0,0.0,9,1,Loyal Champions,2018-06
589487060,Reserve,Hotel,Desktop,1000,1442,2018-05-08,2018-05-15,2018-05-16,,True,2843.3,0.0,3,1,Loyal Champions,2018-05
512708490,Reserve,Hotel,Desktop,1000,6600,2018-03-16,2018-03-22,2018-03-23,,True,198.0,0.0,9,1,Loyal Champions,2018-03
442444424,Reserve,Hotel,Desktop,1000,3042,2018-01-31,2018-03-19,2018-03-21,,True,1355.16,0.0,6,1,Loyal Champions,2018-01
572578524,Reserve,Hotel,Desktop,1000,7418,2018-08-29,2018-09-11,2018-09-12,,True,801.04,0.0,2,1,Loyal Champions,2018-08
124225032,Reserve,Car,Desktop,1000,2536,2018-06-05,2018-06-18,2018-06-19,,True,554.9,0.0,7,1,Loyal Champions,2018-06
365606790,Reserve,Hotel,Desktop,1000,7019,2018-05-30,2018-06-05,2018-06-06,,True,2249.82,0.0,1,1,Loyal Champions,2018-05
83129635,Reserve,Car,Desktop,1000,4721,2018-11-13,2018-11-14,2018-11-15,,True,716.08,0.0,3,1,Loyal Champions,2018-11
549711220,Reserve,Hotel,Desktop,1000,5065,2018-01-22,2018-02-20,2018-02-21,,True,100.4,0.0,4,1,Loyal Champions,2018-01
175925433,Reserve,Hotel,Desktop,1000,1370,2018-04-30,2018-05-23,2018-05-24,,True,2060.64,0.0,9,1,Loyal Champions,2018-04
16073495,Reserve,Car,Desktop,1000,6296,2018-08-29,2018-09-11,2018-09-11,,True,221.48,0.0,7,1,Loyal Champions,2018-08
64683369,Reserve,Hotel,Desktop,1000,1960,2018-09-24,2018-11-16,2018-11-17,,True,604.59,0.0,4,1,Loyal Champions,2018-09
90576108,Reserve,Car,Desktop,1000,6600,2018-04-04,2018-05-22,2018-05-24,,True,1716.08,0.0,3,1,Loyal Champions,2018-04
59282318,Reserve,Hotel,Desktop,1000,9744,2018-05-17,2018-06-20,2018-06-21,,True,641.68,0.0,7,1,Loyal Champions,2018-05
447523909,Reserve,Hotel,Mobile,1000,2136,2018-09-06,2018-09-26,2018-09-28,,True,2730.0,0.0,8,1,Loyal Champions,2018-09
50101593,Reserve,Car,Desktop,1000,1192,2018-11-26,2018-12-18,2018-12-19,,True,126.26,0.0,2,1,Loyal Champions,2018-11
188773824,Reserve,Hotel,Mobile,1000,2536,2018-08-07,2018-09-24,2018-09-25,,True,1411.2,0.0,4,1,Loyal Champions,2018-08
386131648,Reserve,Hotel,Desktop,1000,5055,2018-01-27,2018-01-31,2018-02-01,,True,889.08,0.0,6,1,Loyal Champions,2018-01
102376176,Reserve,Car,Desktop,1000,2708,2018-01-29,2018-01-31,2018-02-02,,True,1263.76,0.0,3,1,Loyal Champions,2018-01
518812104,Reserve,Hotel,Desktop,1000,1184,2018-09-27,2018-10-12,2018-10-13,,True,351.0,0.0,1,1,Loyal Champions,2018-09
72933830,Reserve,Car,Desktop,1000,2708,2018-01-23,2018-01-31,2018-02-02,,True,380.91,0.0,5,1,Loyal Champions,2018-01
304704910,Reserve,Hotel,Desktop,1000,5815,2018-05-31,2018-06-25,2018-06-26,,True,562.44,0.0,6,1,Loyal Champions,2018-05
214356884,Reserve,Hotel,Desktop,1000,6077,2018-01-05,2018-01-15,2018-01-16,,True,182.48,0.0,3,1,Loyal Champions,2018-01
65160333,Reserve,Hotel,Desktop,1000,7604,2018-10-03,2018-10-16,2018-10-17,,True,277.2,0.0,6,1,Loyal Champions,2018-10
33208840,Reserve,Car,Desktop,1000,7321,2018-11-09,2018-12-04,2018-12-04,,True,249.1,0.0,9,1,Loyal Champions,2018-11
534594350,Reserve,Hotel,Desktop,1000,1841,2018-01-02,2018-01-17,2018-01-18,,True,145.0,0.0,4,1,Loyal Champions,2018-01
81195655,Reserve,Car,Desktop,1000,7854,2018-09-20,2018-09-27,2018-09-27,,True,775.3,0.0,2,1,Loyal Champions,2018-09
110404964,Reserve,Hotel,Desktop,1000,5815,2018-01-29,2018-01-31,2018-02-01,,True,182.48,0.0,9,1,Loyal Champions,2018-01
320111430,Reserve,Hotel,Desktop,1001,1341,2018-09-10,2018-10-10,2018-10-12,,True,1352.0,0.0,1,1,Loyal Champions,2018-09
187603104,Reserve,Hotel,Desktop,1001,6281,2018-07-26,2018-08-19,2018-08-22,,True,1150.0,0.0,9,1,Loyal Champions,2018-07
29574986,Reserve,Car,Desktop,1001,9442,2018-02-20,2018-03-06,2018-03-06,,True,514.5,0.0,6,1,Loyal Champions,2018-02
195653952,Reserve,Hotel,Desktop,1001,5582,2018-10-04,2018-10-16,2018-10-18,,True,661.35,0.0,0,1,Loyal Champions,2018-10
236611628,Reserve,Hotel,Mobile,1001,1262,2018-05-15,2018-07-02,2018-07-06,,True,1362.0,0.0,3,1,Loyal Champions,2018-05
67353004,Reserve,Car,Mobile,1001,6992,2018-12-20,2018-12-21,2018-12-21,,True,899.73,0.0,0,1,Loyal Champions,2018-12
74506480,Reserve,Car,Desktop,1001,3018,2018-03-07,2018-03-26,2018-03-29,,True,1158.84,0.0,9,1,Loyal Champions,2018-03
242707368,Reserve,Hotel,Desktop,1001,5772,2018-06-22,2018-06-25,2018-06-27,,True,856.08,0.0,4,1,Loyal Champions,2018-06
60662392,Reserve,Hotel,Desktop,1001,1287,2018-06-18,2018-06-27,2018-06-28,,True,1166.95,0.0,2,1,Loyal Champions,2018-06
371333982,Reserve,Hotel,Desktop,1001,1300,2018-07-06,2018-07-10,2018-07-11,,True,260.0,0.0,0,1,Loyal Champions,2018-07
60462612,Reserve,Car,Desktop,1001,9442,2018-04-06,2018-04-13,2018-04-14,,True,96.13,0.0,0,1,Loyal Champions,2018-04
121132704,Reserve,Car,Desktop,1001,1845,2018-04-10,2018-04-12,2018-04-12,,False,379.44,0.0,7,1,Loyal Champions,2018-04
375335082,Reserve,Hotel,Mobile,1001,7596,2018-07-27,2018-08-01,2018-08-03,,True,2394.0,0.0,2,1,Loyal Champions,2018-07
117433442,Reserve,Hotel,Desktop,1001,1145,2018-05-02,2018-06-04,2018-06-05,,True,275.7,0.0,4,1,Loyal Champions,2018-05
59812464,Reserve,Car,Desktop,1001,1623,2018-03-14,2018-03-18,2018-03-22,,True,3248.8,0.0,9,1,Loyal Champions,2018-03
129295866,Reserve,Hotel,Mobile,1001,1287,2018-09-24,2018-10-10,2018-10-12,,True,4732.0,0.0,9,1,Loyal Champions,2018-09
291540510,Reserve,Hotel,Desktop,1001,1219,2018-04-20,2018-04-30,2018-05-01,,True,481.72,0.0,3,1,Loyal Champions,2018-04
116618638,Reserve,Hotel,Desktop,1001,1219,2018-04-20,2018-04-28,2018-04-29,,True,339.86,0.0,5,1,Loyal Champions,2018-04
14778286,Reserve,Car,Desktop,1001,4245,2018-02-19,2018-02-20,2018-02-22,,True,890.05,0.0,7,1,Loyal Champions,2018-02
15141587,Reserve,Car,Desktop,1001,1845,2018-04-10,2018-04-12,2018-04-12,,True,189.72,0.0,1,1,Loyal Champions,2018-04
120923192,Reserve,Car,Desktop,1001,5797,2018-04-06,2018-04-08,2018-04-11,,True,175.96,0.0,2,1,Loyal Champions,2018-04
245267448,Reserve,Hotel,Desktop,1001,1287,2018-06-27,2018-06-28,2018-06-29,,True,1397.13,0.0,2,1,Loyal Champions,2018-06
572684432,Reserve,Hotel,Mobile,1001,1938,2018-11-27,2018-11-28,2018-11-30,,True,3046.68,0.0,3,1,Loyal Champions,2018-11
14653899,Reserve,Car,Desktop,1001,6573,2018-02-01,2018-02-26,2018-03-01,,True,996.8,0.0,6,1,Loyal Champions,2018-02
382729716,Reserve,Hotel,Desktop,1001,1336,2018-09-04,2018-09-22,2018-09-26,,True,1694.0,0.0,2,1,Loyal Champions,2018-09
488491016,Reserve,Hotel,Desktop,1001,9069,2018-06-11,2018-06-22,2018-06-23,,True,2365.65,0.0,7,1,Loyal Champions,2018-06
61069330,Reserve,Hotel,Mobile,1001,3751,2018-06-11,2018-06-20,2018-06-21,,True,1204.36,0.0,0,1,Loyal Champions,2018-06
167399766,Reserve,Hotel,Desktop,1001,1129,2018-02-14,2018-02-28,2018-03-04,,True,4880.0,0.0,6,1,Loyal Champions,2018-02
591562860,Reserve,Hotel,Desktop,1001,1262,2018-05-15,2018-06-30,2018-07-02,,True,2664.0,0.0,8,1,Loyal Champions,2018-05
141679890,Reserve,Hotel,Desktop,1001,1393,2018-11-09,2018-11-12,2018-11-16,,True,4930.0,0.0,3,1,Loyal Champions,2018-11
15002918,Reserve,Car,Desktop,1001,6992,2018-03-21,2018-03-22,2018-03-23,,False,1523.43,0.0,1,1,Loyal Champions,2018-03
311552235,Reserve,Hotel,Mobile,1001,6992,2018-07-19,2018-07-30,2018-08-03,,True,1280.0,0.0,3,1,Loyal Champions,2018-07
632309910,Reserve,Hotel,Mobile,1001,1325,2018-08-17,2018-09-22,2018-09-26,,True,6480.0,0.0,8,1,Loyal Champions,2018-08
722880910,Reserve,Hotel,Desktop,1001,8351,2018-12-13,2019-01-27,2019-01-31,,True,6859.08,0.0,9,1,Loyal Champions,2018-12
525522904,Reserve,Hotel,Desktop,1001,6281,2018-10-15,2018-12-04,2018-12-05,,True,950.0,0.0,5,1,Loyal Champions,2018-10
171758679,Reserve,Hotel,Desktop,1001,1845,2018-03-23,2018-03-26,2018-03-28,,True,374.24,0.0,1,1,Loyal Champions,2018-03
127196648,Reserve,Car,Desktop,1001,7266,2018-08-01,2018-09-12,2018-09-13,,True,485.4,0.0,3,1,Loyal Champions,2018-08
188187168,Reserve,Hotel,Desktop,1001,7266,2018-08-01,2018-09-12,2018-09-13,,True,1157.94,0.0,0,1,Loyal Champions,2018-08
472759016,Reserve,Hotel,Desktop,1001,1845,2018-05-14,2018-05-14,2018-05-17,,True,5400.0,0.0,0,1,Loyal Champions,2018-05
60241240,Reserve,Car,Desktop,1001,1042,2018-03-29,2018-04-02,2018-04-03,,True,108.52,0.0,4,1,Loyal Champions,2018-03
14814791,Reserve,Car,Desktop,1001,6080,2018-02-23,2018-02-23,2018-02-28,,True,320.99,0.0,2,1,Loyal Champions,2018-02
89032308,Reserve,Car,Desktop,1001,5104,2018-02-27,2018-02-27,2018-03-02,,True,1661.28,0.0,3,1,Loyal Champions,2018-02
488456952,Reserve,Hotel,Desktop,1001,9069,2018-06-11,2018-06-20,2018-06-21,,True,301.09,0.0,9,1,Loyal Champions,2018-06
15003757,Reserve,Car,Desktop,1001,1042,2018-03-21,2018-04-08,2018-04-09,,True,244.65,0.0,6,1,Loyal Champions,2018-03
284220204,Reserve,Hotel,Desktop,1001,1396,2018-11-14,2018-11-20,2018-11-21,,True,588.0,0.0,8,1,Loyal Champions,2018-11
63645967,Reserve,Hotel,Desktop,1001,1325,2018-08-30,2018-09-28,2018-09-30,,True,1291.8,0.0,5,1,Loyal Champions,2018-08
46115562,Reserve,Car,Desktop,1001,6116,2018-05-14,2018-05-15,2018-05-16,,True,380.94,0.0,8,1,Loyal Champions,2018-05
408922101,Reserve,Hotel,Desktop,1001,1248,2018-04-24,2018-05-12,2018-05-15,,True,3495.0,0.0,4,1,Loyal Champions,2018-04
286743176,Reserve,Hotel,Desktop,1001,1611,2018-11-29,2018-12-04,2018-12-05,,True,1080.0,0.0,8,1,Loyal Champions,2018-11
527227218,Reserve,Hotel,Desktop,1001,5017,2018-04-27,2018-05-01,2018-05-02,,True,126.77,0.0,7,1,Loyal Champions,2018-04
319284200,Reserve,Hotel,Desktop,1001,7627,2018-09-05,2018-09-24,2018-09-29,,True,1200.0,0.0,8,1,Loyal Champions,2018-09
359218845,Reserve,Hotel,Desktop,1001,8351,2018-12-03,2018-12-11,2018-12-12,,True,390.0,0.0,9,1,Loyal Champions,2018-12
583091028,Reserve,Hotel,Desktop,1001,6281,2018-09-26,2018-11-21,2018-11-23,,True,654.0,0.0,4,1,Loyal Champions,2018-09
61314616,Reserve,Hotel,Desktop,1001,1287,2018-06-27,2018-06-28,2018-06-29,,True,1796.31,0.0,1,1,Loyal Champions,2018-06
121883552,Reserve,Car,Desktop,1001,5104,2018-04-23,2018-04-25,2018-04-27,,True,669.0,0.0,3,1,Loyal Champions,2018-04
382814916,Reserve,Hotel,Mobile,1001,9812,2018-09-04,2018-09-24,2018-09-27,,True,432.2,0.0,1,1,Loyal Champions,2018-09
254586264,Reserve,Hotel,Desktop,1001,1333,2018-08-30,2018-09-28,2018-09-30,,True,1507.1,0.0,5,1,Loyal Champions,2018-08
199625988,Reserve,Hotel,Desktop,1001,6281,2018-10-17,2018-10-18,2018-10-19,,True,491.4,0.0,3,1,Loyal Champions,2018-10
89131998,Reserve,Car,Desktop,1001,2828,2018-03-01,2018-03-04,2018-03-06,,True,121.02,0.0,4,1,Loyal Champions,2018-03
494456373,Reserve,Hotel,Desktop,1001,2028,2018-01-22,2018-01-24,2018-01-25,,True,267.0,0.0,9,1,Loyal Champions,2018-01
71065634,Reserve,Hotel,Desktop,1001,1396,2018-11-14,2018-11-20,2018-11-21,,True,980.0,0.0,0,1,Loyal Champions,2018-11
64710230,Reserve,Hotel,Desktop,1001,1287,2018-09-25,2018-10-12,2018-10-13,,True,3230.0,0.0,9,1,Loyal Champions,2018-09
233867528,Reserve,Hotel,Desktop,1001,1249,2018-04-25,2018-05-05,2018-05-13,,True,6915.6,0.0,3,1,Loyal Champions,2018-04
231810688,Reserve,Hotel,Desktop,1001,1239,2018-04-12,2018-04-15,2018-04-18,,True,2991.0,0.0,9,1,Loyal Champions,2018-04
90128952,Reserve,Car,Desktop,1001,1845,2018-03-23,2018-03-28,2018-03-30,,True,655.11,0.0,6,1,Loyal Champions,2018-03
526210866,Reserve,Hotel,Desktop,1001,1249,2018-04-25,2018-05-05,2018-05-13,,True,3920.0,0.0,4,1,Loyal Champions,2018-04
133088112,Reserve,Car,Desktop,1001,9442,2018-02-20,2018-03-14,2018-03-14,,True,147.0,0.0,7,1,Loyal Champions,2018-02
350957385,Reserve,Hotel,Desktop,1001,1382,2018-10-26,2018-11-12,2018-11-14,,True,1490.4,0.0,5,1,Loyal Champions,2018-10
149012840,Reserve,Car,Desktop,1001,6573,2018-03-07,2018-03-14,2018-03-15,,True,129.48,0.0,5,1,Loyal Champions,2018-03
532391319,Reserve,Hotel,Mobile,1001,1262,2018-05-15,2018-07-02,2018-07-06,,True,3405.0,0.0,2,1,Loyal Champions,2018-05
109787366,Reserve,Hotel,Desktop,1001,1039,2018-01-19,2018-01-23,2018-01-24,,True,1179.0,0.0,8,1,Loyal Champions,2018-01
591550510,Reserve,Hotel,Mobile,1001,1262,2018-05-15,2018-07-02,2018-07-06,,True,3405.0,0.0,4,1,Loyal Champions,2018-05
125365160,Reserve,Car,Mobile,1001,6829,2018-06-25,2018-06-29,2018-07-08,,True,2911.32,0.0,6,1,Loyal Champions,2018-06
47415879,Reserve,Car,Mobile,1001,6573,2018-07-17,2018-07-25,2018-07-26,,True,582.66,0.0,5,1,Loyal Champions,2018-07
516436497,Reserve,Hotel,Desktop,1001,3751,2018-03-28,2018-04-26,2018-04-27,,True,217.7,0.0,4,1,Loyal Champions,2018-03
103447708,Reserve,Car,Desktop,1001,1200,2018-02-19,2018-03-12,2018-03-13,,True,386.31,0.0,9,1,Loyal Champions,2018-02
318932975,Reserve,Hotel,Desktop,1001,1336,2018-09-04,2018-09-20,2018-09-26,,True,2968.0,0.0,1,1,Loyal Champions,2018-09
103872195,Reserve,Car,Desktop,1001,5104,2018-02-27,2018-02-27,2018-03-02,,True,551.91,0.0,3,1,Loyal Champions,2018-02
144383958,Reserve,Car,Desktop,1001,1329,2018-08-24,2018-08-27,2018-08-31,,True,357.36,0.0,5,1,Loyal Champions,2018-08
343906068,Reserve,Hotel,Desktop,1001,5797,2018-03-26,2018-03-28,2018-03-29,,True,1778.85,0.0,7,1,Loyal Champions,2018-03
408930683,Reserve,Hotel,Desktop,1001,1248,2018-04-24,2018-05-13,2018-05-15,,True,2796.0,0.0,3,1,Loyal Champions,2018-04
44330364,Reserve,Car,Desktop,1001,6573,2018-02-19,2018-02-19,2018-02-20,,True,341.26,0.0,5,1,Loyal Champions,2018-02
252930988,Reserve,Hotel,Desktop,1001,1325,2018-08-17,2018-09-23,2018-09-26,,True,5789.0,0.0,8,1,Loyal Champions,2018-08
119122696,Reserve,Car,Desktop,1001,5582,2018-03-06,2018-03-08,2018-03-09,,True,394.8,0.0,3,1,Loyal Champions,2018-03
409282356,Reserve,Hotel,Desktop,1001,1249,2018-04-25,2018-05-05,2018-05-13,,True,2240.0,0.0,0,1,Loyal Champions,2018-04
255831056,Reserve,Hotel,Desktop,1001,1248,2018-09-07,2018-10-11,2018-10-12,,True,646.0,0.0,9,1,Loyal Champions,2018-09
424738580,Reserve,Hotel,Desktop,1001,1250,2018-06-22,2018-06-28,2018-06-29,,True,422.02,0.0,1,1,Loyal Champions,2018-06
632300630,Reserve,Hotel,Desktop,1001,1325,2018-08-17,2018-09-23,2018-09-26,,True,7443.0,0.0,5,1,Loyal Champions,2018-08
411906166,Reserve,Hotel,Desktop,1001,1299,2018-05-04,2018-05-21,2018-05-23,,True,3046.0,0.0,2,1,Loyal Champions,2018-05
129876687,Reserve,Car,Desktop,1001,5797,2018-01-02,2018-01-09,2018-01-10,,True,839.86,0.0,7,1,Loyal Champions,2018-01
261375692,Reserve,Hotel,Desktop,1001,6281,2018-10-08,2018-10-09,2018-10-10,,True,465.0,0.0,9,1,Loyal Champions,2018-10
62786580,Reserve,Car,Desktop,1001,6829,2018-06-29,2018-06-29,2018-07-08,,True,3504.42,0.0,4,1,Loyal Champions,2018-06
116500624,Reserve,Car,Desktop,1001,7266,2018-01-19,2018-02-28,2018-03-02,,True,1311.36,0.0,2,1,Loyal Champions,2018-01
320705125,Reserve,Hotel,Desktop,1001,1343,2018-09-12,2018-09-26,2018-09-28,,True,2752.0,0.0,8,1,Loyal Champions,2018-09
352613484,Reserve,Hotel,Desktop,1001,1623,2018-05-03,2018-05-14,2018-05-18,,True,4866.75,0.0,3,1,Loyal Champions,2018-05
126911516,Reserve,Hotel,Desktop,1001,1329,2018-08-24,2018-08-27,2018-08-28,,True,280.0,0.0,5,1,Loyal Champions,2018-08
351096438,Reserve,Hotel,Desktop,1001,1250,2018-04-26,2018-05-13,2018-05-15,,True,1752.0,0.0,6,1,Loyal Champions,2018-04
75014585,Reserve,Car,Desktop,1001,6992,2018-03-21,2018-03-22,2018-03-23,,True,338.54,0.0,1,1,Loyal Champions,2018-03
105808192,Reserve,Car,Desktop,1001,5797,2018-04-06,2018-04-08,2018-04-11,,True,2036.52,0.0,3,1,Loyal Champions,2018-04
74547975,Reserve,Car,Desktop,1001,4881,2018-03-08,2018-03-21,2018-03-23,,True,151.43,0.0,3,1,Loyal Champions,2018-03
103871215,Reserve,Car,Desktop,1001,5104,2018-02-27,2018-02-27,2018-03-02,,True,708.88,0.0,0,1,Loyal Champions,2018-02
115663024,Reserve,Car,Desktop,1001,6080,2018-01-05,2018-01-08,2018-02-08,,True,5935.16,0.0,9,1,Loyal Champions,2018-01
61890015,Reserve,Hotel,Desktop,1001,6992,2018-07-06,2018-07-10,2018-07-11,,True,130.0,0.0,1,1,Loyal Champions,2018-07
58245988,Reserve,Car,Desktop,1001,6573,2018-01-19,2018-02-07,2018-02-08,,True,582.66,0.0,2,1,Loyal Champions,2018-01
92518020,Reserve,Car,Desktop,1001,1623,2018-05-20,2018-05-21,2018-05-24,,True,1327.92,0.0,1,1,Loyal Champions,2018-05
177467697,Reserve,Hotel,Desktop,1001,1262,2018-05-15,2018-07-02,2018-07-06,,True,4086.0,0.0,6,1,Loyal Champions,2018-05
606747730,Reserve,Hotel,Desktop,1001,1287,2018-06-22,2018-06-28,2018-06-29,,True,633.03,0.0,5,1,Loyal Champions,2018-06
236526528,Reserve,Hotel,Desktop,1001,1039,2018-05-14,2018-05-14,2018-05-16,,True,2198.55,0.0,3,1,Loyal Champions,2018-05
255830932,Reserve,Hotel,Mobile,1001,1248,2018-09-07,2018-10-10,2018-10-12,,True,6760.0,0.0,0,1,Loyal Champions,2018-09
521556831,Reserve,Hotel,Desktop,1001,4792,2018-04-12,2018-04-15,2018-04-18,,True,3988.0,0.0,1,1,Loyal Champions,2018-04
175549464,Reserve,Hotel,Desktop,1001,1250,2018-04-26,2018-05-13,2018-05-15,,True,438.0,0.0,4,1,Loyal Champions,2018-04
467340000,Reserve,Hotel,Desktop,1001,6418,2018-04-24,2018-05-13,2018-05-15,,True,3262.0,0.0,9,1,Loyal Champions,2018-04
132086925,Reserve,Car,Desktop,1001,6080,2018-02-05,2018-02-08,2018-02-23,,True,2593.44,0.0,0,1,Loyal Champions,2018-02
132941904,Reserve,Hotel,Desktop,1001,7596,2018-10-16,2018-11-05,2018-11-06,,True,1112.4,0.0,3,1,Loyal Champions,2018-10
354936966,Reserve,Hotel,Desktop,1001,1262,2018-05-15,2018-07-02,2018-07-06,,True,4767.0,0.0,9,1,Loyal Champions,2018-05
584164350,Reserve,Hotel,Desktop,1001,1248,2018-04-24,2018-05-12,2018-05-16,,True,7154.0,0.0,8,1,Loyal Champions,2018-04
343194510,Reserve,Hotel,Desktop,1001,5797,2018-03-22,2018-03-27,2018-03-28,,True,564.4,0.0,8,1,Loyal Champions,2018-03
29226044,Reserve,Car,Desktop,1001,3181,2018-01-26,2018-02-02,2018-02-04,,True,504.12,0.0,0,1,Loyal Champions,2018-01
211171014,Reserve,Hotel,Mobile,1001,5582,2018-10-31,2018-11-14,2018-11-15,,True,2071.86,0.0,3,1,Loyal Champions,2018-10
236618128,Reserve,Hotel,Desktop,1001,1262,2018-05-15,2018-07-01,2018-07-02,,True,536.0,0.0,4,1,Loyal Champions,2018-05
128047488,Reserve,Hotel,Desktop,1001,1341,2018-09-10,2018-10-10,2018-10-12,,True,4056.0,0.0,4,1,Loyal Champions,2018-09
87061986,Reserve,Car,Desktop,1001,9513,2018-01-12,2018-02-08,2018-02-09,,True,461.86,0.0,0,1,Loyal Champions,2018-01
190501968,Reserve,Hotel,Mobile,1001,1069,2018-08-26,2018-08-26,2018-08-27,,True,143.53,0.0,6,1,Loyal Champions,2018-08
381871866,Reserve,Hotel,Desktop,1001,8433,2018-08-30,2018-09-28,2018-09-30,,True,215.3,0.0,5,1,Loyal Champions,2018-08
72357548,Reserve,Hotel,Mobile,1001,8351,2018-12-16,2018-12-17,2018-12-19,,True,888.0,0.0,3,1,Loyal Champions,2018-12
117032996,Reserve,Hotel,Desktop,1001,1250,2018-04-26,2018-05-13,2018-05-16,,True,6633.0,0.0,7,1,Loyal Champions,2018-04
316164585,Reserve,Hotel,Desktop,1001,1325,2018-08-17,2018-09-23,2018-09-26,,True,827.0,0.0,7,1,Loyal Champions,2018-08
636452150,Reserve,Hotel,Desktop,1001,1333,2018-08-30,2018-09-28,2018-09-30,,True,1291.8,0.0,6,1,Loyal Champions,2018-08
31139700,Reserve,Car,Desktop,1001,1175,2018-06-11,2018-06-13,2018-06-14,,True,127.52,0.0,7,1,Loyal Champions,2018-06
102577965,Reserve,Car,Desktop,1001,5797,2018-02-01,2018-02-24,2018-03-02,,True,2671.83,0.0,0,1,Loyal Champions,2018-02
307787495,Reserve,Hotel,Mobile,1001,6958,2018-06-06,2018-06-19,2018-06-20,,True,1245.0,0.0,6,1,Loyal Champions,2018-06
43687662,Reserve,Car,Desktop,1001,7266,2018-01-19,2018-02-26,2018-02-28,,True,2220.48,0.0,9,1,Loyal Champions,2018-01
44704710,Reserve,Car,Desktop,1001,2240,2018-03-07,2018-03-21,2018-03-21,,True,146.79,0.0,9,1,Loyal Champions,2018-03
282717508,Reserve,Hotel,Desktop,1001,6281,2018-11-06,2019-01-08,2019-01-10,,True,786.6,0.0,7,1,Loyal Champions,2018-11
219951604,Reserve,Hotel,Desktop,1001,5797,2018-01-23,2018-01-29,2018-02-02,,True,1230.0,0.0,0,1,Loyal Champions,2018-01
233678744,Reserve,Hotel,Desktop,1001,1248,2018-04-24,2018-05-13,2018-05-15,,True,3262.0,0.0,5,1,Loyal Champions,2018-04
133710390,Reserve,Car,Desktop,1001,6573,2018-03-01,2018-03-06,2018-03-06,,True,367.5,0.0,2,1,Loyal Champions,2018-03
591543980,Reserve,Hotel,Mobile,1001,1262,2018-05-15,2018-07-06,2018-07-07,,True,795.0,0.0,9,1,Loyal Champions,2018-05
500697169,Reserve,Hotel,Desktop,1001,6281,2018-11-26,2019-01-28,2019-02-01,,True,1319.4,0.0,0,1,Loyal Champions,2018-11
59519108,Reserve,Car,Desktop,1001,1959,2018-03-05,2018-03-13,2018-03-14,,True,1114.2,0.0,6,1,Loyal Champions,2018-03
